customer_id,join_date,segment,orders,clv,satisfaction,churn_flag
C00493,2024-12-28,Low Value,2,88.3,3.35,1
C00494,2023-07-13,Mid Value,3,403.97,4.52,0
C00495,2024-06-17,Mid Value,4,361.45,4.09,0
C00496,2023-06-26,Mid Value,3,370.63,4.13,0
C00497,2023-06-24,High Value,4,1453.25,4.02,0
C00498,2023-08-24,Low Value,1,65.28,3.18,0
C00499,2024-02-21,Low Value,1,52.26,3.52,0
C00500,2023-02-18,Low Value,1,33.04,4.67,1
C00501,2023-11-05,High Value,12,3622.5,3.77,0
C00502,2023-06-15,Low Value,1,46.81,3.92,0
C00503,2023-10-08,Low Value,4,202.3,4.26,0
C00504,2023-02-15,High Value,10,4400.68,4.71,0
C00505,2023-07-02,Mid Value,3,304.92,2.93,0
C00506,2023-12-09,Mid Value,5,463.09,4.11,0
C00507,2024-09-21,High Value,9,2648.46,3.0,0
C00508,2023-05-10,Low Value,1,37.01,3.08,1
C00509,2024-03-20,High Value,3,1021.63,4.1,0
C00510,2024-07-29,Mid Value,2,194.22,3.83,0
C00511,2023-06-25,Low Value,2,99.69,4.1,0
C00512,2024-02-07,Low Value,2,126.79,3.92,0
C00513,2023-03-02,Mid Value,7,1051.89,2.75,0
C00514,2024-01-09,Low Value,1,53.72,3.12,0
C00515,2024-04-11,High Value,4,1796.82,4.25,0
C00516,2023-12-10,Low Value,1,45.93,3.27,0
C00517,2023-10-24,Low Value,1,51.51,4.43,0
C00518,2023-03-29,Mid Value,5,494.44,4.61,0
C00519,2023-03-16,Low Value,2,127.69,3.27,0
C00520,2024-08-14,Low Value,1,56.16,4.44,1
C00521,2024-04-05,Mid Value,6,930.56,4.09,0
C00522,2023-04-01,Mid Value,3,397.94,4.59,0
C00523,2023-01-22,Mid Value,3,278.87,3.23,0
C00524,2024-06-25,Mid Value,5,780.36,4.6,0
C00525,2024-09-19,Low Value,2,81.65,3.48,1
C00526,2023-08-05,Low Value,2,81.5,3.87,0
C00527,2024-08-08,Low Value,2,75.44,4.62,0
C00528,2024-01-18,High Value,7,2654.35,4.95,0
C00529,2024-03-11,Mid Value,4,553.6,3.81,0
C00530,2024-09-24,Low Value,2,121.11,3.89,0
C00531,2024-07-27,High Value,8,3223.01,4.37,0
C00532,2023-08-13,High Value,5,1495.6,3.87,0
C00533,2024-03-05,Low Value,1,36.1,3.47,0
C00534,2023-11-19,High Value,6,1948.35,4.05,0
C00535,2024-08-25,Mid Value,6,686.5,3.98,0
C00536,2024-04-01,Low Value,2,80.46,3.3,1
C00537,2023-09-01,Low Value,2,122.5,3.07,0
C00538,2023-06-06,High Value,6,2477.73,3.07,0
C00539,2024-08-07,Low Value,6,260.29,3.83,0
C00540,2024-06-06,Low Value,1,36.15,3.44,0
C00541,2023-06-05,Low Value,1,59.53,2.24,0
C00542,2023-01-29,Mid Value,2,302.88,3.43,1
C00543,2024-07-03,High Value,7,2431.79,4.63,0
C00544,2024-12-15,Mid Value,6,578.69,4.27,0
C00545,2023-09-16,Low Value,3,145.83,2.6,0
C00546,2024-11-03,High Value,3,857.63,3.05,0
C00547,2024-03-02,Low Value,1,61.04,3.16,1
C00548,2024-08-05,Low Value,4,198.82,3.47,0
C00549,2023-06-26,Low Value,2,132.53,4.46,1
C00550,2024-02-07,Low Value,1,57.53,3.62,0
C00551,2023-08-02,Low Value,4,177.61,3.07,1
C00552,2023-09-14,Mid Value,3,146.12,3.51,1
C00553,2023-11-23,Mid Value,7,622.48,4.58,0
C00554,2024-08-31,Low Value,1,51.57,3.61,0
C00555,2024-04-30,High Value,4,1876.39,3.74,0
C00556,2023-11-10,Mid Value,5,700.33,4.61,0
C00557,2023-08-13,Low Value,6,259.65,3.63,1
C00558,2023-04-09,Mid Value,1,153.14,3.82,0
C00559,2023-01-02,Low Value,1,49.74,3.5,0
C00560,2024-05-04,Mid Value,8,763.26,3.79,0
C00561,2023-08-31,Low Value,1,47.11,3.29,0
C00562,2023-08-23,Low Value,4,242.43,3.59,0
C00563,2024-10-27,Low Value,1,57.32,2.97,1
C00564,2023-03-18,Mid Value,8,768.12,4.66,0
C00565,2023-06-20,Mid Value,4,538.49,5.0,0
C00566,2024-11-13,Mid Value,5,592.47,3.49,0
C00567,2023-08-31,Low Value,3,147.42,3.52,1
C00568,2024-01-24,Mid Value,4,371.27,3.05,0
C00569,2023-06-25,Low Value,5,354.78,3.0,0
C00570,2023-08-13,Low Value,2,102.62,2.23,0
C00571,2023-03-19,Mid Value,5,789.12,3.33,0
C00572,2024-11-19,Low Value,2,59.92,3.76,0
C00573,2024-11-26,Low Value,5,189.02,3.82,0
C00574,2024-12-21,Low Value,1,56.93,4.05,0
C00575,2024-06-10,High Value,6,1944.05,3.95,0
C00576,2024-02-15,Mid Value,4,406.14,4.17,1
C00577,2023-07-30,Mid Value,8,1020.79,3.68,0
C00578,2023-03-16,Mid Value,1,85.49,3.63,0
C00579,2024-05-31,Mid Value,4,421.01,3.47,0
C00580,2023-01-14,Low Value,2,94.67,4.05,1
C00581,2023-05-11,Low Value,1,48.19,3.94,1
C00582,2024-05-26,High Value,4,1459.15,3.77,0
C00583,2023-01-09,Mid Value,2,151.41,4.02,0
C00584,2023-09-12,Low Value,2,129.76,4.21,0
C00585,2024-08-27,Low Value,3,161.34,4.58,1
C00586,2023-11-05,Mid Value,1,138.62,5.0,1
C00587,2023-10-22,Low Value,2,90.42,3.81,0
C00588,2023-02-16,Mid Value,4,438.48,3.62,1
C00589,2024-10-02,High Value,5,1745.38,2.75,0
C00590,2023-08-02,Low Value,3,181.12,2.76,0
C00591,2023-03-14,Low Value,2,98.32,4.11,0
C00592,2023-01-24,Mid Value,2,225.17,3.85,0
C00593,2023-09-23,Low Value,1,71.9,4.06,0
C00594,2024-06-15,Low Value,2,136.77,4.31,0
C00595,2024-11-15,High Value,4,1088.39,3.54,0
C00596,2024-05-16,Mid Value,4,473.89,4.0,0
C00597,2023-09-11,Mid Value,5,809.89,4.81,0
C00598,2024-12-02,Mid Value,2,288.7,3.2,1
C00599,2024-03-25,Low Value,1,58.29,3.82,0
C00600,2023-08-26,Low Value,1,52.67,3.48,1
C00601,2023-08-02,Low Value,1,46.09,3.28,0
C00602,2023-01-27,Mid Value,3,292.68,4.31,0
C00603,2024-02-22,Mid Value,4,471.75,4.81,0
C00604,2023-01-13,Low Value,2,99.43,3.37,0
C00605,2023-09-03,Low Value,1,50.88,3.54,1
C00606,2024-01-07,Low Value,3,136.1,3.79,0
C00607,2024-01-29,Mid Value,4,462.31,3.3,1
C00608,2024-04-15,Low Value,3,95.57,2.69,1
C00609,2023-08-11,Low Value,1,53.2,4.21,0
C00610,2023-09-20,Low Value,2,122.19,3.61,0
C00611,2024-08-04,High Value,8,2075.94,4.31,0
C00612,2024-05-11,Low Value,3,117.64,3.49,0
C00613,2023-06-25,Mid Value,1,105.2,3.99,0
C00614,2024-10-20,High Value,6,2328.07,3.2,0
C00615,2023-11-08,Low Value,1,57.29,3.91,0
C00616,2023-04-19,Low Value,2,107.92,2.36,0
C00617,2024-01-15,Low Value,2,53.37,3.56,0
C00618,2024-11-24,Low Value,2,97.51,3.07,0
C00619,2024-10-21,Mid Value,2,257.06,3.43,0
C00620,2023-04-22,Low Value,1,58.23,3.94,0
C00621,2024-08-05,Low Value,3,211.8,3.08,0
C00622,2024-04-24,Low Value,1,20.45,3.02,1
C00623,2024-05-19,Mid Value,7,885.63,5.0,1
C00624,2023-12-22,Low Value,3,82.75,4.0,0
C00625,2023-06-26,Low Value,1,56.11,3.15,1
C00626,2024-12-08,High Value,9,2707.15,4.8,0
C00627,2024-10-14,Mid Value,4,501.09,3.76,0
C00628,2023-08-15,Mid Value,4,498.29,3.68,0
C00629,2023-05-16,Mid Value,4,609.05,3.74,0
C00630,2024-06-19,High Value,3,933.76,3.53,0
C00631,2024-05-01,Low Value,1,40.64,4.31,0
C00632,2024-07-09,High Value,11,4470.27,4.68,0
C00633,2023-04-07,High Value,4,1434.59,4.13,0
C00634,2024-05-17,Low Value,4,126.62,3.87,0
C00635,2024-04-12,Mid Value,1,145.05,3.8,1
C00636,2024-06-27,Low Value,1,48.0,4.03,0
C00637,2023-03-05,Low Value,1,64.17,3.13,0
C00638,2023-09-14,Low Value,2,86.64,3.38,0
C00639,2024-03-29,Low Value,5,295.17,4.61,1
C00640,2023-12-31,Mid Value,5,561.53,3.94,0
C00641,2024-01-11,Low Value,1,43.09,2.68,0
C00642,2023-08-25,High Value,6,2262.95,4.08,0
C00643,2024-12-12,Low Value,2,120.92,5.0,0
C00644,2024-06-18,Low Value,1,41.78,3.82,1
C00645,2023-07-30,Mid Value,5,601.58,3.37,1
C00646,2023-01-18,Mid Value,7,973.16,3.67,0
C00647,2024-08-06,Mid Value,7,877.25,5.0,0
C00648,2024-07-11,Low Value,2,116.18,2.68,0
C00649,2024-08-21,High Value,8,2767.61,4.71,0
C00650,2024-05-03,Low Value,4,178.4,3.44,0
C00651,2024-12-28,Low Value,2,109.68,2.22,0
C00652,2024-04-14,Low Value,2,109.32,3.57,1
C00653,2024-06-13,Low Value,4,155.17,2.8,0
C00654,2024-07-17,Low Value,1,45.88,3.48,0
C00655,2023-01-28,Mid Value,4,523.55,3.4,0
C00656,2024-04-02,High Value,5,1752.3,4.68,0
C00657,2023-11-19,Low Value,3,151.62,3.58,1
C00658,2023-06-02,Low Value,1,61.41,3.49,0
C00659,2024-04-13,High Value,5,2077.44,5.0,0
C00660,2024-12-15,Mid Value,4,350.83,4.71,0
C00661,2024-05-03,Mid Value,3,378.13,3.61,1
C00662,2024-09-19,High Value,5,1329.49,3.23,0
C00663,2023-03-18,Low Value,4,185.32,3.44,0
C00664,2023-01-12,Low Value,2,95.55,2.64,1
C00665,2024-12-18,Low Value,4,173.0,2.98,1
C00666,2024-11-13,Low Value,1,56.15,3.81,0
C00667,2023-04-18,High Value,4,1248.35,4.23,0
C00668,2023-11-26,Mid Value,4,389.99,3.85,0
C00669,2024-05-17,Mid Value,3,195.29,4.63,0
C00670,2024-10-03,Low Value,9,634.09,2.55,0
C00671,2023-08-24,Low Value,1,65.16,3.41,0
C00672,2023-10-05,Low Value,3,143.97,3.06,0
C00673,2023-01-28,Low Value,2,107.11,2.92,0
C00674,2024-04-08,Low Value,2,91.76,3.96,1
C00675,2024-12-17,Mid Value,11,1411.06,3.78,0
C00676,2023-06-20,Mid Value,1,101.69,3.96,0
C00677,2024-05-26,Low Value,1,53.43,1.98,0
C00678,2023-05-05,Mid Value,2,197.24,4.22,0
C00679,2023-05-17,Low Value,2,78.94,3.2,1
C00680,2024-02-03,Mid Value,3,415.22,4.0,1
C00681,2023-09-17,Mid Value,4,658.02,3.35,0
C00682,2023-08-14,Mid Value,1,128.92,3.44,0
C00683,2024-07-08,Mid Value,4,564.99,3.42,0
C00684,2023-07-01,Mid Value,3,372.56,4.91,0
C00685,2023-11-24,Low Value,3,195.73,3.74,0
C00686,2023-10-30,Low Value,3,141.3,3.68,0
C00687,2023-09-05,High Value,2,620.02,3.27,0
C00688,2023-06-07,Low Value,1,49.46,3.52,0
C00689,2023-07-15,Low Value,1,40.72,3.16,0
C00690,2024-05-22,Low Value,1,47.52,2.94,1
C00691,2023-09-30,Mid Value,3,367.07,4.08,0
C00692,2024-02-04,Low Value,4,221.02,1.82,0
C00693,2023-06-17,Mid Value,6,681.98,3.58,0
C00694,2023-08-26,High Value,5,1767.55,3.39,0
C00695,2023-01-29,Mid Value,2,266.33,4.42,0
C00696,2023-09-30,High Value,4,1551.39,3.52,0
C00697,2023-06-24,High Value,4,1322.04,2.97,0
C00698,2023-12-07,Low Value,1,79.01,3.94,0
C00699,2023-09-01,Low Value,2,114.9,3.2,1
C00700,2024-08-02,Mid Value,3,325.76,3.33,0
C00701,2024-07-06,Mid Value,3,451.21,4.26,1
C00702,2023-03-02,Mid Value,4,366.48,3.64,0
C00703,2024-10-21,Mid Value,7,712.09,3.67,0
C00704,2024-09-27,Mid Value,1,91.2,4.33,0
C00705,2023-12-30,Low Value,1,57.33,2.66,0
C00706,2024-10-25,Low Value,1,38.72,4.22,0
C00707,2024-03-08,High Value,5,1703.41,3.38,0
C00708,2023-08-03,Low Value,3,178.97,3.91,0
C00709,2024-11-03,Low Value,2,114.6,1.83,0
C00710,2024-10-15,Mid Value,2,268.25,5.0,0
C00711,2024-05-22,High Value,8,2345.28,3.56,0
C00712,2024-06-05,Low Value,4,153.84,3.49,0
C00713,2023-01-17,Low Value,1,56.5,3.65,0
C00714,2023-06-01,Mid Value,4,433.86,5.0,0
C00715,2024-01-22,Mid Value,1,120.75,4.0,0
C00716,2024-08-20,Low Value,2,98.26,3.49,0
C00717,2023-12-29,High Value,4,1748.05,3.93,0
C00718,2024-12-28,Low Value,4,238.65,3.3,0
C00719,2023-10-04,Low Value,2,108.98,5.0,0
C00720,2024-11-16,Mid Value,6,621.2,3.7,0
C00721,2024-06-22,Low Value,2,115.51,2.71,0
C00722,2024-04-26,High Value,10,4005.23,4.72,0
C00723,2024-09-19,High Value,6,1506.76,3.24,0
C00724,2023-08-20,Mid Value,1,140.14,4.78,1
C00725,2023-10-13,Low Value,1,51.75,2.91,0
C00726,2023-07-12,Low Value,3,174.68,3.88,0
C00727,2023-10-21,Low Value,2,122.76,2.8,1
C00728,2023-01-07,Mid Value,3,423.08,3.95,0
C00729,2023-01-03,Low Value,2,122.82,4.12,0
C00730,2023-09-23,Low Value,3,79.71,3.44,0
C00731,2023-08-29,High Value,3,1118.01,5.0,0
C00732,2024-12-12,Low Value,1,46.8,2.99,0
C00733,2024-11-30,Low Value,4,194.98,3.22,1
C00734,2024-07-24,Mid Value,4,401.98,4.86,1
C00735,2023-09-24,Low Value,3,125.92,2.92,0
C00736,2023-02-02,Low Value,4,204.96,2.98,0
C00737,2023-05-24,Low Value,3,134.73,2.97,0
C00738,2023-04-05,Low Value,1,49.08,1.96,0
C00739,2024-05-07,Low Value,2,87.29,3.27,0
C00740,2024-09-01,High Value,6,1865.28,4.44,0
C00741,2023-02-23,High Value,10,2934.7,3.49,0
C00742,2023-06-20,Low Value,3,164.86,4.28,0
C00743,2023-06-25,Low Value,1,47.97,4.5,1
C00744,2024-01-13,High Value,11,3990.35,3.81,0
C00745,2024-11-10,High Value,12,5988.92,4.45,0
C00746,2023-12-14,High Value,5,2533.44,3.99,0
C00747,2024-12-16,Low Value,5,167.49,3.72,0
C00748,2024-10-07,Mid Value,7,849.33,3.65,0
C00749,2023-12-16,Low Value,6,332.32,3.98,0
C00750,2024-02-02,Low Value,3,126.51,3.23,0
C00751,2024-04-30,Low Value,1,56.63,3.25,0
C00752,2024-10-13,High Value,4,1046.07,3.87,0
C00753,2023-08-02,Mid Value,1,133.14,4.84,0
C00754,2023-01-27,Low Value,4,215.65,3.67,0
C00755,2024-01-19,Mid Value,6,851.45,3.78,0
C00756,2024-06-09,Low Value,3,182.21,4.01,0
C00757,2023-02-17,Mid Value,7,700.56,4.11,0
C00758,2024-07-12,Mid Value,4,598.23,3.99,0
C00759,2023-01-02,Low Value,3,156.57,2.83,0
C00760,2024-07-29,Mid Value,6,893.77,4.17,0
C00761,2024-09-19,Low Value,2,89.72,3.69,0
C00762,2024-12-23,Mid Value,5,695.69,3.58,0
C00763,2023-12-22,Low Value,2,81.82,3.71,1
C00764,2024-05-06,Low Value,3,165.0,2.65,0
C00765,2024-04-04,Low Value,1,61.79,5.0,0
C00766,2023-07-24,Mid Value,4,460.78,3.31,0
C00767,2023-06-12,High Value,5,2266.5,2.95,0
C00768,2023-04-10,Mid Value,5,586.85,2.9,1
C00769,2023-01-13,Mid Value,4,522.7,4.02,0
C00770,2023-05-29,Mid Value,6,820.03,3.33,1
C00771,2023-01-16,High Value,3,1150.0,3.0,0
C00772,2023-02-20,Mid Value,4,500.81,4.44,0
C00773,2023-02-05,Low Value,2,109.76,3.53,0
C00774,2024-12-09,Mid Value,5,703.33,4.81,0
C00775,2024-05-18,Mid Value,2,297.04,3.78,0
C00776,2024-06-21,Low Value,1,57.58,3.68,0
C00777,2024-05-27,Mid Value,6,534.58,3.79,0
C00778,2024-07-24,Low Value,1,45.27,2.71,0
C00779,2023-05-26,High Value,5,1451.11,4.07,0
C00780,2024-01-31,Low Value,1,47.65,3.25,0
C00781,2024-06-15,Mid Value,3,269.2,4.66,0
C00782,2024-08-22,Mid Value,3,373.45,4.03,0
C00783,2024-12-25,Mid Value,4,395.13,3.59,1
C00784,2023-07-12,Low Value,4,216.99,3.48,0
C00785,2024-11-30,Low Value,1,47.15,3.99,0
C00786,2024-01-27,High Value,3,827.76,4.22,0
C00787,2024-02-25,Mid Value,3,359.4,3.79,0
C00788,2024-01-29,Low Value,2,82.06,3.27,0
C00789,2023-12-11,Mid Value,2,181.79,4.6,0
C00790,2024-08-31,Low Value,3,168.97,3.29,0
C00791,2024-05-27,Mid Value,5,415.47,4.21,0
C00792,2023-01-17,Low Value,1,45.56,2.93,0
C00793,2024-05-26,Low Value,2,143.08,3.1,0
C00794,2023-11-13,Mid Value,9,1065.71,4.21,0
C00795,2023-10-15,Mid Value,5,627.67,3.98,0
C00796,2024-06-25,Low Value,2,87.28,3.92,0
C00797,2023-09-17,Mid Value,4,367.82,3.45,0
C00798,2023-02-28,Low Value,3,135.2,2.28,0
C00799,2024-09-17,Low Value,3,127.59,3.96,0
C00800,2024-06-07,Low Value,1,46.36,3.53,0
C00801,2024-08-31,Mid Value,5,567.02,3.73,0
C00802,2023-09-07,Low Value,3,146.69,4.08,0
C00803,2024-05-09,Low Value,1,58.17,3.17,0
C00804,2024-06-21,High Value,6,2345.8,3.77,0
C00805,2024-07-24,Low Value,2,87.11,3.6,1
C00806,2023-08-09,Mid Value,2,189.09,3.5,0
C00807,2023-07-02,Mid Value,5,717.35,2.73,0
C00808,2024-02-04,Low Value,1,56.55,2.4,1
C00809,2024-11-21,Mid Value,4,563.11,4.26,0
C00810,2024-04-02,Mid Value,3,421.91,4.32,0
C00811,2023-08-21,Mid Value,6,1042.96,4.46,0
C00812,2023-08-20,Mid Value,3,450.46,2.66,0
C00813,2023-04-13,Mid Value,4,425.34,3.93,0
C00814,2024-11-28,High Value,6,2085.04,3.84,0
C00815,2023-05-13,Mid Value,2,196.7,4.17,0
C00816,2023-05-20,High Value,4,1459.1,3.17,0
C00817,2024-07-03,Mid Value,5,681.82,3.7,0
C00818,2024-06-20,Low Value,3,102.73,3.65,1
C00819,2024-10-29,Low Value,2,75.06,3.62,0
C00820,2024-02-14,Mid Value,2,298.01,4.07,0
C00821,2024-09-13,Low Value,2,84.66,3.33,0
C00822,2024-04-06,Low Value,1,47.74,3.44,0
C00823,2023-01-10,Low Value,2,69.07,3.77,0
C00824,2023-04-19,High Value,7,2013.74,3.42,0
C00825,2023-03-09,Low Value,2,121.79,4.05,0
C00826,2024-01-19,Low Value,2,133.9,3.5,1
C00827,2024-10-12,High Value,11,3887.13,3.24,0
C00828,2024-01-14,Mid Value,5,624.96,4.36,0
C00829,2023-03-11,High Value,10,3422.09,3.95,0
C00830,2024-07-10,Low Value,2,133.8,3.64,0
C00831,2023-03-17,Low Value,3,185.85,3.46,1
C00832,2023-04-04,Mid Value,1,102.35,2.8,0
C00833,2024-03-31,Low Value,2,111.57,1.84,0
C00834,2024-08-06,Mid Value,4,434.35,4.17,0
C00835,2023-11-21,Mid Value,5,763.7,3.68,0
C00836,2024-01-25,Low Value,2,106.39,3.29,0
C00837,2023-10-29,Low Value,1,54.16,3.84,0
C00838,2024-12-14,Mid Value,3,537.95,4.53,0
C00839,2024-06-24,Low Value,2,125.1,4.28,0
C00840,2023-07-09,Low Value,2,104.45,2.81,1
C00841,2024-08-30,High Value,5,1920.36,4.36,0
C00842,2023-12-10,Mid Value,3,484.93,4.97,0
C00843,2024-07-15,Low Value,5,256.77,3.45,0
C00844,2023-11-27,Low Value,7,425.01,2.93,1
C00845,2024-12-23,Mid Value,4,463.02,2.5,1
C00846,2024-12-14,Low Value,1,51.06,2.58,1
C00847,2024-01-17,High Value,7,1651.59,3.88,0
C00848,2023-08-06,Mid Value,4,449.64,4.66,0
C00849,2023-11-28,Low Value,4,181.5,4.37,0
C00850,2023-09-06,Low Value,2,75.38,3.67,0
C00851,2023-04-13,Low Value,1,69.99,3.03,0
C00852,2023-01-31,High Value,11,4833.45,4.57,1
C00853,2023-11-04,Low Value,2,91.15,3.25,0
C00854,2023-06-18,High Value,4,1346.06,4.27,0
C00855,2023-07-06,Low Value,2,110.38,3.16,0
C00856,2024-09-03,Low Value,2,73.22,4.44,0
C00857,2024-11-16,Low Value,3,188.16,3.22,1
C00858,2024-07-29,Mid Value,3,521.05,5.0,0
C00859,2024-06-20,Mid Value,4,446.65,4.03,0
C00860,2024-11-10,Low Value,3,113.89,4.22,0
C00861,2024-09-05,High Value,10,3949.57,3.36,0
C00862,2024-05-01,Low Value,4,228.35,2.91,0
C00863,2024-01-17,Mid Value,6,647.03,4.56,0
C00864,2023-03-06,Mid Value,3,350.81,3.31,0
C00865,2023-07-21,Mid Value,6,759.91,2.95,0
C00866,2023-02-04,Mid Value,7,807.15,4.75,0
C00867,2024-02-18,Low Value,3,110.28,2.67,0
C00868,2024-09-21,Low Value,1,49.0,3.32,0
C00869,2024-01-13,Mid Value,5,454.01,4.45,0
C00870,2024-08-22,Low Value,3,147.97,3.44,0
C00871,2023-01-12,Low Value,1,35.33,3.67,1
C00872,2024-06-18,Low Value,2,94.04,3.24,0
C00873,2024-01-14,Low Value,1,41.59,3.18,0
C00874,2024-07-22,Mid Value,5,559.0,3.14,0
C00875,2024-04-18,Mid Value,5,578.65,3.3,1
C00876,2024-10-08,Mid Value,2,175.66,3.35,1
C00877,2024-05-21,Low Value,5,229.24,3.93,1
C00878,2023-10-27,Mid Value,6,935.35,3.75,0
C00879,2024-03-19,Mid Value,4,514.98,4.09,0
C00880,2024-03-31,Low Value,5,251.3,2.55,0
C00881,2023-02-13,Low Value,2,118.04,4.04,0
C00882,2024-02-04,Mid Value,6,1051.55,3.43,0
C00883,2024-09-04,Mid Value,8,1003.77,3.63,0
C00884,2024-10-07,Mid Value,6,634.78,3.41,0
C00885,2023-04-06,High Value,6,2357.6,4.38,0
C00886,2023-12-26,Low Value,5,220.03,4.21,1
C00887,2023-07-22,Low Value,2,105.98,2.89,0
C00888,2023-05-03,Low Value,2,127.71,3.76,0
C00889,2023-02-08,Low Value,3,125.82,3.44,0
C00890,2023-06-26,Low Value,1,69.03,3.62,0
C00891,2024-07-02,High Value,5,2642.7,5.0,0
C00892,2023-11-16,Low Value,3,146.37,3.67,0
C00893,2023-01-24,High Value,7,2695.91,4.94,0
C00894,2024-02-06,Low Value,3,115.86,3.5,0
C00895,2024-02-19,Mid Value,4,459.41,3.71,0
C00896,2023-12-26,Mid Value,6,902.36,4.35,1
C00897,2024-06-03,High Value,6,1731.31,3.44,0
C00898,2023-01-23,High Value,5,1273.27,3.82,0
C00899,2024-06-16,Mid Value,3,237.76,3.73,0
C00900,2023-06-19,High Value,4,856.35,4.37,0
C00901,2024-01-12,High Value,5,1459.35,4.08,0
C00902,2023-11-24,Low Value,5,226.2,3.64,0
C00903,2024-04-28,High Value,1,305.62,4.27,0
C00904,2023-03-04,Low Value,1,47.93,3.4,0
C00905,2024-07-04,Low Value,1,54.5,2.07,1
C00906,2023-07-25,Low Value,2,111.77,3.55,1
C00907,2024-03-14,Low Value,2,112.97,4.19,0
C00908,2024-10-01,Low Value,3,135.59,3.54,0
C00909,2024-08-28,Low Value,4,210.75,3.54,0
C00910,2024-05-29,Mid Value,5,529.29,3.82,0
C00911,2024-08-20,Mid Value,4,385.52,4.6,0
C00912,2023-09-16,High Value,3,1420.9,4.34,1
C00913,2024-03-11,Mid Value,5,709.24,3.52,0
C00914,2023-05-03,Mid Value,3,389.36,5.0,0
C00915,2023-01-02,Low Value,1,43.96,3.94,1
C00916,2023-06-21,Mid Value,4,468.72,3.16,0
C00917,2024-03-26,Mid Value,2,288.85,3.92,0
C00918,2024-07-05,Low Value,3,154.16,2.8,1
C00919,2023-10-24,Low Value,3,150.79,2.46,0
C00920,2023-09-11,Low Value,4,236.14,3.08,0
C00921,2023-07-13,Mid Value,3,338.37,5.0,0
C00922,2023-04-08,Mid Value,3,315.52,3.08,0
C00923,2023-03-12,Mid Value,4,427.56,3.89,1
C00924,2024-11-16,Low Value,3,112.4,3.55,0
C00925,2024-07-08,Mid Value,3,345.83,3.32,0
C00926,2024-10-03,Mid Value,3,324.55,4.04,0
C00927,2024-04-05,Low Value,3,140.14,3.19,0
C00928,2023-03-02,Low Value,3,171.07,3.65,0
C00929,2023-08-03,Mid Value,5,750.63,3.17,0
C00930,2024-10-02,Mid Value,3,365.59,5.0,0
C00931,2024-04-16,Low Value,5,237.31,4.31,0
C00932,2024-04-04,Low Value,1,44.52,3.22,1
C00933,2024-06-14,Mid Value,4,636.91,4.24,0
C00934,2024-03-10,Low Value,2,110.87,3.18,0
C00935,2024-11-15,Low Value,2,55.55,3.39,0
C00936,2024-04-12,High Value,4,1529.87,3.85,0
C00937,2024-04-04,High Value,6,2435.28,4.59,0
C00938,2023-12-09,High Value,3,1107.9,4.58,0
C00939,2024-10-09,Low Value,4,231.51,2.76,0
C00940,2024-01-25,Low Value,1,40.82,4.25,0
C00941,2023-12-20,Low Value,1,40.7,3.31,0
C00942,2023-03-17,Low Value,1,50.04,3.31,0
C00943,2023-08-23,Low Value,4,166.1,3.38,0
C00944,2024-03-24,Low Value,2,47.82,3.92,0
C00945,2023-05-06,Low Value,1,54.66,2.96,0
C00946,2024-09-05,Mid Value,3,433.84,4.67,0
C00947,2024-07-24,Mid Value,4,283.22,3.81,0
C00948,2023-04-20,Low Value,1,41.98,3.26,0
C00949,2024-05-23,Mid Value,1,130.7,3.72,0
C00950,2024-04-30,Low Value,3,145.71,3.75,1
C00951,2024-05-08,Low Value,3,104.48,3.4,1
C00952,2023-10-29,Low Value,3,110.34,2.85,1
C00953,2023-09-13,Mid Value,1,115.85,4.08,1
C00954,2024-06-20,Mid Value,9,939.66,2.59,0
C00955,2023-04-22,High Value,6,2142.69,4.3,0
C00956,2024-08-31,Low Value,2,104.29,3.01,0
C00957,2023-04-06,Low Value,1,52.5,2.88,0
C00958,2023-07-30,Mid Value,4,396.05,3.47,0
C00959,2023-11-02,Low Value,3,129.64,2.88,0
C00960,2024-09-24,Low Value,5,197.83,3.06,0
C00961,2024-04-11,Mid Value,3,334.9,3.66,1
C00962,2023-03-29,Mid Value,6,921.56,4.58,0
C00963,2024-09-25,Mid Value,5,687.57,4.33,0
C00964,2023-03-02,Low Value,1,29.97,3.38,0
C00965,2024-04-20,Low Value,1,51.94,3.83,0
C00966,2024-10-11,Low Value,1,46.65,2.74,0
C00967,2024-02-22,High Value,3,1120.16,3.45,0
C00968,2024-06-16,Low Value,1,38.69,3.25,0
C00969,2024-10-15,Low Value,1,37.9,2.48,0
C00970,2023-08-05,Low Value,3,112.84,4.63,0
C00971,2023-03-06,Low Value,3,198.44,2.86,0
C00972,2024-01-24,Low Value,1,56.21,3.45,0
C00973,2023-11-23,Low Value,3,123.5,4.17,0
C00974,2024-07-29,Mid Value,4,480.35,3.85,0
C00975,2023-04-07,High Value,4,1775.16,3.94,0
C00976,2023-02-16,Low Value,1,57.56,3.2,0
C00977,2023-11-14,Mid Value,4,396.83,4.07,1
C00978,2024-07-25,Low Value,1,59.91,3.47,0
C00979,2024-03-18,Low Value,3,221.45,3.89,0
C00980,2024-09-01,High Value,1,523.2,4.41,0
C00981,2024-05-06,Low Value,2,111.12,4.19,0
C00982,2024-11-11,Mid Value,5,356.0,4.24,0
C00983,2024-12-06,High Value,3,1077.29,4.19,0
C00984,2024-08-31,Low Value,3,159.47,3.63,0
